code_reg	code_dept	code_zoneempl	code_comm	code_post	0	1	commune	pop11	naissances2011	deces2011
72	33	7206	33493	33340	-0.8137	45.3264	Saint-Yzans-de-Médoc	394	4	7
72	33	7204	33494	33160	-0.84572	44.92768	Salaunes	808	13	3
72	33	7204	33495	33240	-0.37247	45.02021	Salignac	1521	14	10
72	33	7204	33496	33370	-0.39299	44.84387	Salleboeuf	2240	20	27
72	33	7207	33498	33770	-0.88382	44.54146	Salles	6271	66	44
72	33	7205	33499	33350	0.0056	44.91449	Les Salles-de-Castillon	395	4	4
72	33	7204	33500	33710	-0.5716	45.07084	Samonac	436	3	3
72	33	7204	33501	33650	-0.63164	44.6513	Saucats	2175	28	7
72	33	7204	33502	33920	-0.50119	45.18509	Saugon	421	8	5
72	33	7204	33503	33680	-1.00529	44.91219	Saumos	554	5	3
72	33	7204	33504	33210	-0.34153	44.53108	Sauternes	742	15	11
72	33	7204	33505	33670	-0.31198	44.76296	La Sauve	1426	19	5
72	33	7204	33506	33540	-0.07662	44.70052	Sauveterre-de-Guyenne	1811	14	26
72	33	7204	33507	33430	-0.18388	44.40009	Sauviac	327	2	1
72	33	7204	33508	33124	-0.10885	44.51471	Savignac	603	7	9
72	33	7205	33509	33910	-0.24028	44.98656	Savignac-de-l'Isle	508	7	4
72	33	7204	33510	33490	-0.23296	44.61328	Semens	201	5	1
72	33	7204	33511	33690	-0.09453	44.42685	Sendets	341	5	1
72	33	7204	33512	33690	-0.03282	44.45498	Sigalens	373	6	3
72	33	7204	33513	33690	-0.05856	44.36937	Sillas	109	0	0
72	33	7206	33514	33780	-1.10918	45.4933	Soulac-sur-Mer	2588	15	82
72	33	7204	33515	33760	-0.28804	44.69659	Soulignac	450	5	5
72	33	7204	33516	33790	0.01127	44.73561	Soussac	177	2	2
72	33	7204	33517	33460	-0.69791	45.0563	Soussans	1539	17	12
72	33	7204	33518	33550	-0.41078	44.72429	Tabanac	1060	16	7
72	33	7204	33519	33320	-0.68084	44.91118	Le Taillan-Médoc	9165	105	56
72	33	7204	33520	33580	0.1575	44.65164	Taillecavat	310	1	1
72	33	7206	33521	33590	-1.06153	45.47608	Talais	675	6	4
72	33	7204	33522	33400	-0.59112	44.80608	Talence	40763	472	256
72	33	7204	33523	33760	-0.26782	44.73454	Targon	1837	18	21
72	33	7204	33524	33240	-0.35509	44.976	Tarnès	260	4	2
72	33	7204	33525	33710	-0.50594	45.05352	Tauriac	1301	10	6
72	33	7205	33526	33570	-0.0237	44.96051	Tayac	137	0	1
72	33	7207	33527	33470	-1.02427	44.5781	Le Teich	6842	71	53
72	33	7204	33528	33680	-0.95904	44.86352	Le Temple	514	5	3
72	33	7207	33529	33260	-1.17531	44.55618	La Teste-de-Buch	24505	252	238
72	33	7204	33530	33710	-0.54707	45.09621	Teuillac	827	16	3
72	33	7204	33531	33420	-0.24285	44.82473	Tizac-de-Curton	296	6	1
72	33	7204	33532	33620	-0.31425	45.07018	Tizac-de-Lapouyade	497	4	1
72	33	7204	33533	33210	-0.2752	44.56443	Toulenne	2537	41	14
72	33	7204	33534	33550	-0.39702	44.71728	Le Tourne	765	8	3
72	33	7204	33535	33370	-0.46994	44.84191	Tresses	4241	48	28
72	33	7207	33536	33125	-0.6005	44.44938	Le Tuzan	225	3	1
72	33	7204	33537	33730	-0.32458	44.43341	Uzeste	429	0	3
72	33	7206	33538	33340	-0.90108	45.3906	Valeyrac	526	9	3
72	33	7204	33539	33870	-0.32583	44.89107	Vayres	3490	39	29
72	33	7206	33540	33930	-1.10059	45.33947	Vendays-Montalivet	2480	25	28
72	33	7206	33541	33590	-1.07454	45.39885	Vensac	906	4	8
72	33	7204	33542	33240	-0.33698	44.99401	Vérac	848	10	3
72	33	7204	33543	33490	-0.2481	44.59215	Verdelais	945	13	12
72	33	7206	33544	33123	-1.07975	45.53857	Le Verdon-sur-Mer	1366	11	16
72	33	7206	33545	33180	-0.84541	45.25413	Vertheuil	1240	9	26
72	33	7205	33546	33330	-0.14997	44.84963	Vignonet	550	1	3
72	33	7204	33547	33730	-0.38072	44.45002	Villandraut	994	12	11
72	33	7204	33548	33141	-0.31292	44.97261	Villegouge	1250	10	8
72	33	7204	33549	33550	-0.34048	44.69004	Villenave-de-Rions	325	3	2
72	33	7204	33550	33140	-0.55821	44.77319	Villenave-d'Ornon	28984	333	220
72	33	7204	33551	33710	-0.63981	45.08129	Villeneuve	393	3	3
72	33	7204	33552	33720	-0.39514	44.65226	Virelade	921	11	3
72	33	7204	33553	33240	-0.4354	45.0259	Virsac	1019	12	6
72	33	7204	33554	33370	-0.46635	44.88024	Yvrac	2625	24	37
72	33	7204	33555	33380	-0.85634	44.70301	Marcheprime	4462	60	27
91	34	9108	34001	34290	3.29924	43.4575	Abeilhan	1420	21	22
91	34	9107	34002	34230	3.42608	43.53547	Adissan	1000	14	13
91	34	9107	34003	34300	3.48448	43.30913	Agde	23999	292	260
91	34	9108	34004	34210	2.85355	43.34826	Agel	217	0	2
91	34	9110	34005	34190	3.72653	43.90105	Agonès	239	0	5
91	34	9108	34006	34210	2.79308	43.32555	Aigne	267	2	3
91	34	9108	34007	34210	2.82493	43.34766	Aigues-Vives	438	11	12
91	34	9108	34008	34600	3.07139	43.56955	Les Aires	580	2	5
91	34	9108	34009	34290	3.33926	43.46881	Alignan-du-Vent	1593	20	18
91	34	9111	34010	34150	3.59259	43.6835	Aniane	2822	29	24
91	34	9109	34011	34150	3.47409	43.72127	Arboras	104	1	0
91	34	9111	34012	34380	3.67421	43.72495	Argelliers	922	11	6
91	34	9109	34013	34800	3.44816	43.56722	Aspiran	1526	20	27
91	34	9111	34014	34820	3.8979	43.71041	Assas	1517	11	7
91	34	9108	34015	34360	2.88685	43.39987	Assignan	172	1	2
91	34	9111	34016	34230	3.61728	43.57779	Aumelas	501	6	5
91	34	9107	34017	34530	3.46994	43.46388	Aumes	450	4	4
91	34	9108	34018	34480	3.16768	43.49972	Autignac	863	5	9
91	34	9109	34019	34260	3.10468	43.7484	Avène	309	2	1
91	34	9108	34020	34210	2.74504	43.32361	Azillanet	426	1	2
91	34	9108	34021	34360	2.89298	43.43821	Babeau-Bouldoux	291	3	4
91	34	9111	34022	34670	4.0103	43.65811	Baillargues	6255	75	31
91	34	9112	34023	34540	3.69072	43.4469	Balaruc-les-Bains	6911	66	72
91	34	9112	34024	34540	3.69713	43.46598	Balaruc-le-Vieux	2091	32	15
91	34	9108	34025	34290	3.25454	43.4084	Bassan	1726	18	15
91	34	9108	34026	34210	2.76829	43.30409	Beaufort	199	3	3
91	34	9111	34027	34160	4.02119	43.7299	Beaulieu	1683	16	8
91	34	9108	34028	34600	3.16681	43.61256	Bédarieux	6342	61	91
91	34	9109	34029	34230	3.50006	43.55415	Bélarga	451	5	4
91	34	9108	34030	34360	2.94999	43.4986	Berlou	201	1	5
91	34	9107	34031	34550	3.4166	43.35699	Bessan	4638	46	49
91	34	9108	34032	34500	3.23077	43.34759	Béziers	71432	1107	889
91	34	9111	34033	34160	4.07621	43.75236	Boisseron	1777	28	22
91	34	9108	34034	34220	2.69025	43.40176	Boisset	32	0	0
91	34	9111	34035	34150	3.64429	43.6544	La Boissière	932	8	7
91	34	9109	34036	34700	3.38711	43.69578	Le Bosc	1242	11	8
91	34	9108	34037	34760	3.26313	43.38032	Boujan-sur-Libron	3136	28	44
91	34	9109	34038	34260	3.1515	43.70254	Le Bousquet-d'Orb	1593	13	42
91	34	9112	34039	34140	3.65708	43.44532	Bouzigues	1675	14	9
91	34	9109	34040	34650	3.2536	43.64126	Brenas	49	1	0
91	34	9109	34041	34800	3.47082	43.62198	Brignac	731	15	3
91	34	9110	34042	34190	3.7051	43.86803	Brissac	619	2	6
91	34	9111	34043	34160	3.99491	43.7716	Buzignargues	266	3	1
91	34	9108	34044	34480	3.12207	43.53478	Cabrerolles	358	2	4
91	34	9107	34045	34800	3.34801	43.5778	Cabrières	483	5	9
91	34	9108	34046	34330	2.89047	43.6255	Cambon-et-Salvergues	63	1	0
91	34	9111	34047	34230	3.49239	43.54077	Campagnan	580	9	3
91	34	9111	34048	34160	4.0345	43.78583	Campagne	276	5	1
91	34	9108	34049	34260	3.11179	43.6898	Camplong	244	2	3
91	34	9111	34050	34130	4.06398	43.61843	Candillargues	1454	16	5
91	34	9109	34051	34800	3.4828	43.59832	Canet	3361	40	19
91	34	9108	34052	34310	3.04814	43.32176	Capestang	3075	37	41
91	34	9108	34053	34600	3.22034	43.62986	Carlencas-et-Levas	127	0	0
91	34	9108	34054	34210	2.60178	43.39733	Cassagnoles	91	0	1
91	34	9108	34055	34610	2.95491	43.6738	Castanet-le-Haut	191	2	1
91	34	9107	34056	34120	3.4713	43.4352	Castelnau-de-Guers	1132	14	10
91	34	9111	34057	34170	3.91265	43.63802	Castelnau-le-Lez	15951	165	126
91	34	9111	34058	34160	3.9791	43.68869	Castries	5811	44	34
91	34	9108	34059	34210	2.78722	43.36745	La Caunette	326	2	4
91	34	9111	34060	34380	3.62923	43.79332	Causse-de-la-Selle	344	3	4
91	34	9108	34061	34490	3.09141	43.46797	Causses-et-Veyran	641	10	8
91	34	9108	34062	34600	3.15563	43.5484	Caussiniojouls	132	1	1
91	34	9107	34063	34720	3.36827	43.50447	Caux	2490	20	40
91	34	9109	34064	34520	3.31157	43.87169	Le Caylar	446	7	10
91	34	9108	34065	34460	3.0283	43.42341	Cazedarnes	539	4	4
91	34	9111	34066	34270	3.79488	43.76409	Cazevieille	188	3	0
91	34	9110	34067	34190	3.69073	43.91815	Cazilhac	1331	14	8
91	34	9107	34068	34120	3.45727	43.50185	Cazouls-d'Hérault	351	5	2
91	34	9108	34069	34370	3.09968	43.39763	Cazouls-lès-Béziers	4583	61	55
91	34	9108	34070	34360	2.98754	43.40577	Cébazan	553	8	7
91	34	9109	34071	34260	3.09184	43.80932	Ceilhes-et-Rocozels	307	7	0
91	34	9109	34072	34700	3.35968	43.66636	Celles	25	0	1
91	34	9108	34073	34420	3.3173	43.33027	Cers	2209	17	27
91	34	9108	34074	34460	3.04106	43.45426	Cessenon-sur-Orb	2098	26	26
91	34	9108	34075	34210	2.70407	43.33116	Cesseras	369	2	5
91	34	9109	34076	34800	3.45968	43.64992	Ceyras	1185	24	8
91	34	9111	34077	34830	3.8869	43.66202	Clapiers	5265	52	31
91	34	9111	34078	34270	3.87649	43.85725	Claret	1409	18	12
91	34	9109	34079	34800	3.41317	43.63389	Clermont-l'Hérault	8121	105	102
91	34	9108	34080	34390	3.01085	43.58531	Colombières-sur-Orb	471	1	4
91	34	9108	34081	34440	3.14408	43.31544	Colombiers	2319	15	39
91	34	9111	34082	34980	3.77949	43.67247	Combaillaux	1446	16	3
91	34	9108	34083	34240	3.04762	43.60241	Combes	341	2	1
91	34	9108	34084	34490	3.19647	43.40192	Corneilhan	1622	15	12
91	34	9108	34085	34290	3.27496	43.45077	Coulobres	380	6	1
91	34	9108	34086	34220	2.69325	43.48936	Courniou	613	7	3
91	34	9111	34087	34660	3.70276	43.54043	Cournonsec	2566	31	15
91	34	9111	34088	34660	3.70643	43.56942	Cournonterral	5891	64	55
91	34	9108	34089	34370	2.99976	43.37716	Creissan	1307	5	20
91	34	9111	34090	34920	3.93609	43.6541	Le Crès	8250	83	63
91	34	9109	34091	34520	3.36305	43.88027	Le Cros	47	0	1
91	34	9108	34092	34310	2.93451	43.35185	Cruzy	984	13	13
91	34	9109	34093	34650	3.22102	43.66905	Dio-et-Valquières	148	0	4
91	34	9108	34094	34290	3.25796	43.43724	Espondeilhan	974	12	13
91	34	9111	34095	34690	3.77193	43.53448	Fabrègues	6257	63	39
91	34	9108	34096	34600	3.18349	43.56877	Faugères	567	4	5
91	34	9108	34097	34210	2.58187	43.35404	Félines-Minervois	449	4	5
91	34	9108	34098	34210	2.64178	43.41881	Ferrals-les-Montagnes	139	1	3
91	34	9111	34099	34190	3.80029	43.86755	Ferrières-les-Verreries	67	1	2
91	34	9108	34100	34360	2.90354	43.48335	Ferrières-Poussarou	73	1	1
91	34	9107	34101	34510	3.46384	43.38585	Florensac	4909	65	64
91	34	9111	34102	34270	3.9184	43.7944	Fontanès	306	4	4
91	34	9107	34103	34320	3.39027	43.542	Fontès	950	14	15
91	34	9108	34104	34320	3.242	43.56812	Fos	122	1	0
91	34	9108	34105	34480	3.23717	43.50573	Fouzilhon	227	6	0
91	34	9109	34106	34700	3.35596	43.75088	Fozières	182	0	2
91	34	9108	34107	34330	2.79706	43.59264	Fraisse-sur-Agout	348	1	3
91	34	9112	34108	34110	3.74924	43.44825	Frontignan	22719	240	202
91	34	9108	34109	34320	3.2645	43.51815	Gabian	823	9	4
91	34	9111	34110	34160	4.00783	43.78233	Galargues	647	4	4
91	34	9110	34111	34190	3.70524	43.94573	Ganges	4031	43	103
91	34	9111	34112	34160	4.01049	43.79832	Garrigues	168	1	1
91	34	9111	34113	34770	3.72354	43.49409	Gigean	5813	84	36
91	34	9111	34114	34150	3.57385	43.63939	Gignac	5515	81	45
91	34	9110	34115	34190	3.62463	43.88436	Gorniès	113	1	3
91	34	9111	34116	34790	3.79423	43.65071	Grabels	6543	101	22
91	34	9108	34117	34260	3.08523	43.6863	Graissessac	721	5	11
91	34	9111	34118	34820	3.92396	43.72925	Guzargues	489	4	5
91	34	9108	34119	34600	3.1177	43.59179	Hérépian	1483	15	14
91	34	9111	34120	34830	3.91196	43.66298	Jacou	5194	67	37
91	34	9109	34121	34650	3.1831	43.76622	Joncels	293	3	3
91	34	9109	34122	34725	3.47813	43.6739	Jonquières	391	3	1
91	34	9111	34123	34990	3.79579	43.62376	Juvignac	7668	86	67
91	34	9109	34124	34800	3.42317	43.65721	Lacoste	295	1	1
91	34	9109	34125	34150	3.53216	43.67458	Lagamas	112	0	1
91	34	9108	34126	34240	3.08445	43.59646	Lamalou-les-Bains	2551	14	37
91	34	9111	34127	34130	4.0827	43.63644	Lansargues	2784	43	26
91	34	9110	34128	34190	3.73343	43.92565	Laroque	1519	20	7
91	34	9111	34129	34970	3.90226	43.56386	Lattes	15754	177	99
91	34	9108	34130	34480	3.19963	43.52184	Laurens	1477	29	18
91	34	9111	34131	34270	3.88188	43.83137	Lauret	562	3	2
91	34	9109	34132	34700	3.27831	43.79152	Lauroux	201	0	1
91	34	9109	34133	34700	3.27139	43.69266	Lavalette	60	0	0
91	34	9111	34134	34880	3.80169	43.58481	Lavérune	2737	28	20
91	34	9108	34135	34710	3.16982	43.27371	Lespignan	3151	42	34
91	34	9107	34136	34120	3.43961	43.49221	Lézignan-la-Cèbe	1484	9	16
91	34	9109	34137	34800	3.36044	43.64027	Liausson	156	3	1
91	34	9107	34138	34800	3.40878	43.59163	Lieuran-Cabrières	286	3	1
91	34	9108	34139	34290	3.23066	43.4123	Lieuran-lès-Béziers	1414	18	11
91	34	9108	34140	34490	3.1727	43.38249	Lignan-sur-Orb	2888	23	25
91	34	9108	34141	34210	2.63272	43.33723	La Livinière	548	7	11
91	34	9109	34142	34700	3.30568	43.73074	Lodève	7638	91	115
91	34	9112	34143	34140	3.62638	43.44942	Loupian	2128	29	13
91	34	9109	34144	34650	3.20607	43.70898	Lunas	651	3	6
91	34	9111	34145	34400	4.13566	43.68205	Lunel	25565	367	223
91	34	9111	34146	34400	4.08422	43.68266	Lunel-Viel	3729	41	30
91	34	9108	34147	34480	3.21745	43.48087	Magalas	3120	25	31
91	34	9108	34148	34370	3.15379	43.37057	Maraussan	3905	45	43
91	34	9108	34149	34320	3.30407	43.48649	Margon	571	6	2
91	34	9107	34150	34340	3.54719	43.36058	Marseillan	7919	66	109
91	34	9111	34151	34590	4.14782	43.62683	Marsillargues	6130	82	51
91	34	9111	34152	34380	3.77381	43.78758	Mas-de-Londres	516	23	4
91	34	9111	34153	34270	3.80682	43.72792	Les Matelles	1747	20	19
91	34	9111	34154	34130	4.00426	43.59283	Mauguio	16660	156	151
91	34	9108	34155	34370	3.10171	43.35154	Maureilhan	1924	34	12
91	34	9109	34156	34800	3.28016	43.63552	Mérifons	48	0	0
91	34	9112	34157	34140	3.57775	43.4293	Mèze	10964	112	96
91	34	9108	34158	34210	2.72161	43.36291	Minerve	135	0	1
91	34	9111	34159	34110	3.80307	43.51706	Mireval	3274	33	37
91	34	9108	34160	34390	2.96307	43.56982	Mons	579	3	8
91	34	9108	34161	34310	3.11399	43.3285	Montady	3990	42	48
91	34	9107	34162	34530	3.51074	43.47453	Montagnac	3652	45	43
91	34	9111	34163	34570	3.6997	43.64703	Montarnaud	2538	25	12
91	34	9111	34164	34160	3.9602	43.74786	Montaud	928	6	7
91	34	9111	34165	34560	3.67193	43.5328	Montbazin	2918	36	22
91	34	9108	34166	34290	3.35755	43.37077	Montblanc	2663	34	32
91	34	9108	34167	34310	3.02568	43.28963	Montels	238	1	3
91	34	9108	34168	34320	3.27146	43.5621	Montesquieu	67	1	1
91	34	9111	34169	34980	3.86409	43.66908	Montferrier-sur-Lez	3428	20	36
91	34	9108	34170	34310	2.90624	43.33537	Montouliers	243	2	3
91	34	9110	34171	34190	3.80187	43.91924	Montoulieu	157	1	1
91	34	9111	34172	34000/34070/34080/34090	3.86852	43.61344	Montpellier	264538	3912	1616
91	34	9109	34173	34150	3.50241	43.71116	Montpeyroux	1251	10	12
91	34	9110	34174	34190	3.75555	43.94973	Moulès-et-Baucels	854	9	5
91	34	9109	34175	34800	3.35101	43.61568	Mourèze	179	1	0
91	34	9111	34176	34130	4.03635	43.64022	Mudaison	2516	27	16
91	34	9111	34177	34980	3.75724	43.70173	Murles	293	3	2
91	34	9108	34178	34490	3.13592	43.45767	Murviel-lès-Béziers	2883	34	28
91	34	9111	34179	34570	3.73936	43.60957	Murviel-lès-Montpellier	1894	19	9
91	34	9109	34180	34800	3.43678	43.59954	Nébian	1295	23	8
91	34	9108	34181	34320	3.33354	43.53934	Neffiès	1022	15	10
91	34	9107	34182	34120	3.40382	43.42147	Nézignan-l'Évêque	1617	19	21
91	34	9108	34183	34440	3.11227	43.28118	Nissan-lez-Enserune	3779	30	41
91	34	9107	34184	34320	3.41956	43.51371	Nizas	597	1	3
91	34	9111	34185	34380	3.75718	43.83248	Notre-Dame-de-Londres	482	9	1
91	34	9109	34186	34800	3.29581	43.65744	Octon	447	2	3
91	34	9108	34187	34390	2.91772	43.54014	Olargues	640	6	15
91	34	9109	34188	34700	3.2979	43.708	Olmet-et-Villecun	145	0	1
91	34	9108	34189	34210	2.73729	43.28113	Olonzac	1720	21	35
91	34	9108	34190	34210	2.77613	43.28869	Oupia	282	2	5
91	34	9108	34191	34490	3.18479	43.43713	Pailhès	469	4	4
91	34	9111	34192	34250	3.92621	43.53354	Palavas-les-Flots	6050	65	81
91	34	9108	34193	34360	2.83725	43.44502	Pardailhan	187	1	3
91	34	9109	34194	34230	3.45878	43.53825	Paulhan	3741	50	44
91	34	9111	34195	34380	3.57591	43.80515	Pégairolles-de-Buèges	46	0	3
91	34	9109	34196	34700	3.33457	43.81296	Pégairolles-de-l'Escalette	144	2	1
91	34	9107	34197	34800	3.39832	43.57493	Péret	940	9	3
91	34	9111	34198	34470	3.95176	43.56066	Pérols	8547	102	65
91	34	9107	34199	34120	3.41652	43.46299	Pézenas	8290	79	115
91	34	9108	34200	34600	3.24487	43.59908	Pézènes-les-Mines	246	2	3
91	34	9108	34201	34360	2.96353	43.44089	Pierrerue	289	4	0
91	34	9111	34202	34570	3.74923	43.58553	Pignan	6446	75	59
91	34	9107	34203	34850	3.5125	43.40904	Pinet	1414	18	13
91	34	9111	34204	34230	3.52979	43.55906	Plaissan	903	10	14
91	34	9109	34205	34700	3.26565	43.75612	Les Plans	297	3	4
91	34	9108	34206	34310	3.08956	43.30458	Poilhes	560	4	6
91	34	9107	34207	34810	3.5147	43.39666	Pomérols	2220	33	31
91	34	9111	34208	34230	3.53329	43.62414	Popian	355	2	1
91	34	9108	34209	34420	3.34763	43.30174	Portiragnes	3202	22	25
91	34	9109	34210	34230	3.51727	43.59255	Le Pouget	1820	28	16
91	34	9108	34211	34600	3.05438	43.58307	Le Poujol-sur-Orb	1022	8	7
91	34	9109	34212	34700	3.31866	43.77203	Poujols	150	2	1
91	34	9112	34213	34560	3.66061	43.49387	Poussan	5517	66	51
91	34	9108	34214	34480	3.27344	43.47903	Pouzolles	1090	9	7
91	34	9109	34215	34230	3.50914	43.62048	Pouzols	851	9	4
91	34	9108	34216	34600	3.09603	43.63317	Le Pradal	287	10	1
91	34	9111	34217	34730	3.86489	43.70725	Prades-le-Lez	4540	50	23
91	34	9108	34218	34360	2.97638	43.45873	Prades-sur-Vernazobre	284	4	2
91	34	9108	34219	34390	2.82265	43.53952	Prémian	547	1	7
91	34	9109	34220	34700	3.32501	43.68314	Le Puech	229	1	0
91	34	9111	34221	34150	3.60615	43.72509	Puéchabon	454	4	0
91	34	9109	34222	34230	3.50438	43.56676	Puilacher	387	10	2
91	34	9108	34223	34480	3.20793	43.43788	Puimisson	1017	9	13
91	34	9108	34224	34480	3.23776	43.4539	Puissalicon	1173	10	7
91	34	9108	34225	34620	3.04591	43.37723	Puisserguier	2881	21	43
91	34	9108	34226	34310	2.98071	43.3508	Quarante	1605	20	26
91	34	9111	34227	34160	4.04114	43.72411	Restinclières	1556	13	9
91	34	9108	34228	34220	2.73234	43.42212	Rieussec	90	0	0
91	34	9108	34229	34220	2.79788	43.50201	Riols	759	7	11
91	34	9109	34230	34520	3.26405	43.85575	Les Rives	129	1	1
91	34	9109	34231	34650	3.23864	43.81746	Romiguières	25	0	0
91	34	9108	34232	34460	3.01021	43.50553	Roquebrun	564	5	6
91	34	9109	34233	34650	3.20797	43.7963	Roqueredonde	244	1	2
91	34	9108	34234	34320	3.22635	43.55044	Roquessels	118	0	4
91	34	9108	34235	34610	2.99215	43.62817	Rosis	304	1	4
91	34	9111	34236	34380	3.81594	43.82588	Rouet	53	0	0
91	34	9108	34237	34320	3.30937	43.51095	Roujan	1923	18	17
91	34	9111	34238	34190	3.64957	43.85389	Saint-André-de-Buèges	57	1	0
91	34	9109	34239	34725	3.50288	43.65023	Saint-André-de-Sangonis	5469	83	37
91	34	9111	34240	34130	3.96579	43.63495	Saint-Aunès	3047	28	8
91	34	9111	34241	34230	3.55876	43.61024	Saint-Bauzille-de-la-Sylve	832	14	9
91	34	9111	34242	34160	3.95036	43.77622	Saint-Bauzille-de-Montmel	955	11	7
91	34	9110	34243	34190	3.75901	43.90072	Saint-Bauzille-de-Putois	1701	33	8
91	34	9111	34244	34670	4.03794	43.66659	Saint-Brès	2668	26	14
91	34	9108	34245	34360	2.93138	43.4211	Saint-Chinian	1821	16	31
91	34	9111	34246	34400	4.07223	43.72364	Saint-Christol	1435	14	11
91	34	9111	34247	34980	3.84319	43.68607	Saint-Clément-de-Rivière	4926	29	27
91	34	9111	34248	34270	3.91047	43.76808	Sainte-Croix-de-Quintillargues	611	7	1
91	34	9111	34249	34160	3.97774	43.72846	Saint-Drézéry	2206	23	7
91	34	9108	34250	34390	2.86528	43.52836	Saint-Étienne-d'Albagnan	312	0	5
91	34	9109	34251	34700	3.385	43.7837	Saint-Étienne-de-Gourgas	452	3	4
91	34	9108	34252	34260	3.10432	43.66052	Saint-Étienne-Estréchoux	253	1	2
91	34	9109	34253	34520	3.31454	43.83938	Saint-Félix-de-l'Héras	34	0	1
91	34	9109	34254	34725	3.4689	43.66084	Saint-Félix-de-Lodez	1156	12	4
91	34	9111	34255	34980	3.8097	43.68965	Saint-Gély-du-Fesc	8917	83	65
91	34	9111	34256	34160	4.03751	43.6972	Saint-Geniès-des-Mourgues	1763	14	10
91	34	9108	34257	34610	3.00292	43.68797	Saint-Geniès-de-Varensal	195	1	1
91	34	9108	34258	34480	3.17498	43.46891	Saint-Geniès-de-Fontedit	1423	18	13
91	34	9111	34259	34680	3.77377	43.61684	Saint-Georges-d'Orques	5368	56	35
91	34	9108	34260	34610	3.04976	43.66714	Saint-Gervais-sur-Mare	861	1	30
91	34	9111	34261	34150	3.54505	43.75666	Saint-Guilhem-le-Désert	265	1	0
91	34	9109	34262	34725	3.45134	43.6784	Saint-Guiraud	209	2	2
91	34	9111	34263	34160	4.01945	43.75303	Saint-Hilaire-de-Beauvoir	370	6	2
91	34	9111	34264	34380	3.60535	43.83416	Saint-Jean-de-Buèges	211	1	2
91	34	9111	34265	34160	4.00334	43.74478	Saint-Jean-de-Cornies	678	4	3
91	34	9111	34266	34270	3.83371	43.75165	Saint-Jean-de-Cuculles	481	10	3
91	34	9109	34267	34150	3.54642	43.69386	Saint-Jean-de-Fos	1550	21	17
91	34	9109	34268	34700	3.42987	43.71017	Saint-Jean-de-la-Blaquière	594	6	4
91	34	9108	34269	34360	2.81863	43.39983	Saint-Jean-de-Minervois	145	1	2
91	34	9111	34270	34430	3.83222	43.57163	Saint-Jean-de-Védas	8632	78	52
91	34	9108	34271	34390	2.90222	43.58489	Saint-Julien	210	3	0
91	34	9111	34272	34400	4.11185	43.65618	Saint-Just	2844	31	10
91	34	9108	34273	34390	2.98506	43.58	Saint-Martin-de-l'Arçon	117	0	1
91	34	9111	34274	34380	3.7075	43.79264	Saint-Martin-de-Londres	2473	33	23
91	34	9111	34276	34270	3.87002	43.76921	Saint-Mathieu-de-Tréviers	4671	49	29
91	34	9109	34277	34520	3.50627	43.84487	Saint-Maurice-Navacelles	160	2	3
91	34	9109	34278	34520	3.40637	43.84082	Saint-Michel	56	1	0
91	34	9108	34279	34490	3.08019	43.51746	Saint-Nazaire-de-Ladarez	347	5	5
91	34	9111	34280	34400	4.11706	43.63512	Saint-Nazaire-de-Pézan	578	8	5
91	34	9111	34281	34230	3.54357	43.53129	Saint-Pargoire	2102	33	23
91	34	9111	34282	34570	3.67926	43.61474	Saint-Paul-et-Valmalle	1044	17	4
91	34	9109	34283	34520	3.42249	43.79428	Saint-Pierre-de-la-Fage	110	1	0
91	34	9108	34284	34220	2.74853	43.47883	Saint-Pons-de-Thomières	2061	10	30
91	34	9107	34285	34230	3.51238	43.50935	Saint-Pons-de-Mauchiens	662	7	5
91	34	9109	34286	34700	3.43193	43.75103	Saint-Privat	413	6	5
91	34	9109	34287	34725	3.46562	43.70206	Saint-Saturnin-de-Lucian	309	4	3
91	34	9111	34288	34400	4.10496	43.73553	Saint-Sériès	866	10	3
91	34	9107	34289	34630	3.40081	43.39276	Saint-Thibéry	2335	25	25
91	34	9111	34290	34730	3.8769	43.71075	Saint-Vincent-de-Barbeyrargues	691	2	4
91	34	9108	34291	34390	2.87303	43.55982	Saint-Vincent-d'Olargues	323	2	3
91	34	9109	34292	34800	3.3124	43.62209	Salasc	290	2	3
91	34	9108	34293	34330	2.68706	43.60218	La Salvetat-sur-Agout	1145	10	14
91	34	9111	34294	34400	4.11714	43.71428	Saturargues	899	6	4
91	34	9111	34295	34570	3.78096	43.56901	Saussan	1473	13	4
91	34	9111	34296	34160	4.05039	43.75895	Saussines	947	12	4
91	34	9111	34297	34270	3.91858	43.83091	Sauteyrargues	367	7	1
91	34	9108	34298	34410	3.25406	43.29104	Sauvian	4189	36	40
91	34	9108	34299	34410	3.29725	43.27332	Sérignan	6740	43	61
91	34	9108	34300	34290	3.30645	43.41434	Servian	4251	43	38
91	34	9112	34301	34200	3.64705	43.39177	Sète	43408	509	519
91	34	9108	34302	34210	2.66326	43.33029	Siran	685	7	4
91	34	9109	34303	34520	3.40643	43.89096	Sorbs	38	0	1
91	34	9109	34304	34700	3.35201	43.77961	Soubès	898	10	13
91	34	9108	34305	34330	2.68991	43.5431	Le Soulié	115	1	1
91	34	9109	34306	34700	3.34971	43.72547	Soumont	173	5	1
91	34	9111	34307	34160	3.99451	43.70902	Sussargues	2583	35	17
91	34	9108	34308	34600	3.07652	43.633	Taussac-la-Billière	485	3	2
91	34	9111	34309	34820	3.92845	43.68496	Teyran	4496	28	32
