INSEE,Commune,DEP,REG,82_14_a,82_14_b,82_14_c,82_14_d,82_14_e,82_14_f,82_14_g
59175,Dimont,59,31,3,0,0,0,0,0,0
59176,Doignies,59,31,1,2,0,0,0,0,0
59177,Dompierre-sur-Helpe,59,31,4,0,0,0,0,0,0
59178,Douai,59,31,8,0,0,0,0,0,0
59179,Douchy-les-Mines,59,31,2,0,0,1,0,0,0
59180,Doulieu,59,31,5,1,0,5,0,0,0
59181,Dourlers,59,31,6,0,0,0,0,0,0
59182,Drincham,59,31,2,0,0,2,0,0,0
59183,Dunkerque,59,31,8,0,0,9,0,0,0
59184,Ebblinghem,59,31,5,1,0,4,0,0,0
59185,écaillon,59,31,1,0,0,0,0,0,0
59186,Eccles,59,31,2,0,0,0,0,0,0
59187,éclaibes,59,31,1,0,0,0,0,0,0
59188,écuélin,59,31,2,0,0,0,0,0,0
59189,Eecke,59,31,4,0,0,2,0,0,0
59190,élesmes,59,31,2,0,0,0,0,0,0
59191,élincourt,59,31,1,0,0,0,0,0,0
59192,émerchicourt,59,31,1,0,0,1,0,0,0
59193,Emmerin,59,31,1,0,0,0,0,0,0
59194,Englefontaine,59,31,1,0,0,0,0,0,0
59195,Englos,59,31,3,0,0,0,0,0,0
59196,Ennetières-en-Weppes,59,31,5,0,0,1,0,0,0
59197,Ennevelin,59,31,4,0,0,0,0,0,0
59198,Eppe-Sauvage,59,31,5,0,0,0,0,0,0
59199,Erchin,59,31,1,0,0,0,0,0,0
59200,Eringhem,59,31,3,1,0,4,0,0,0
59201,Erquinghem-le-Sec,59,31,2,0,0,0,0,0,0
59202,Erquinghem-Lys,59,31,3,0,0,2,0,0,0
59203,Erre,59,31,3,0,0,2,0,0,0
59204,Escarmain,59,31,1,0,0,0,0,0,0
59205,Escaudain,59,31,3,0,0,0,0,0,1
59206,Escaudoeuvres,59,31,2,0,0,0,0,0,0
59207,Escautpont,59,31,1,0,0,0,0,0,0
59208,Escobecques,59,31,3,0,0,0,0,0,0
59209,Esnes,59,31,3,0,0,0,0,0,0
59210,Esquelbecq,59,31,7,1,0,6,0,0,0
59211,Esquerchin,59,31,1,0,0,1,0,0,0
59212,Estaires,59,31,6,1,0,3,0,0,0
59213,Estourmel,59,31,1,0,0,0,0,0,0
59214,Estrées,59,31,2,0,0,0,0,0,0
59215,Estreux,59,31,3,0,0,0,0,0,1
59216,Eswars,59,31,3,0,0,0,0,0,0
59217,Eth,59,31,3,0,0,0,0,0,0
59218,étroeungt,59,31,6,0,0,0,0,0,0
59219,Estrun,59,31,3,0,0,0,0,0,0
59220,Faches-Thumesnil,59,31,4,1,0,0,0,0,0
59221,Famars,59,31,2,0,0,0,0,0,0
59222,Faumont,59,31,4,0,0,1,0,0,1
59223,Favril,59,31,1,0,0,0,0,0,0
59224,Féchain,59,31,1,0,0,0,0,0,0
59225,Feignies,59,31,4,0,0,1,0,0,0
59226,Felleries,59,31,2,0,0,0,0,0,0
59227,Fenain,59,31,7,0,0,2,0,0,0
59228,Férin,59,31,1,0,0,0,0,0,0
59229,Féron,59,31,4,0,0,0,0,0,0
59230,Ferrière-la-Grande,59,31,9,0,0,0,0,0,0
59231,Ferrière-la-Petite,59,31,3,0,0,1,0,0,0
59232,Flamengrie,59,31,1,0,0,0,0,0,0
59233,Flaumont-Waudrechies,59,31,4,0,0,0,0,0,0
59234,Flers-en-Escrebieux,59,31,2,0,0,0,0,0,0
59236,Flesquières,59,31,1,0,0,0,0,0,0
59237,Flêtre,59,31,5,1,0,5,0,0,0
59238,Flines-lès-Mortagne,59,31,1,0,0,0,0,0,0
59239,Flines-lez-Raches,59,31,6,0,0,0,0,0,0
59240,Floursies,59,31,1,0,0,0,0,0,0
59241,Floyon,59,31,4,0,0,1,0,0,0
59242,Fontaine-au-Bois,59,31,1,0,0,0,0,0,0
59243,Fontaine-au-Pire,59,31,2,0,0,0,0,0,0
59244,Fontaine-Notre-Dame,59,31,2,0,0,3,0,0,0
59246,Forest-en-Cambrésis,59,31,1,0,0,0,0,0,0
59247,Forest-sur-Marque,59,31,2,0,0,1,0,0,0
59249,Fourmies,59,31,9,0,0,2,0,0,0
59250,Fournes-en-Weppes,59,31,2,0,0,0,0,0,0
59251,Frasnoy,59,31,2,0,0,0,0,0,0
59252,Frelinghien,59,31,3,0,0,1,0,0,0
59253,Fresnes-sur-Escaut,59,31,1,0,0,0,0,0,0
59254,Fressain,59,31,2,0,0,0,0,0,0
59255,Fressies,59,31,2,0,0,0,0,0,0
59256,Fretin,59,31,5,0,0,0,0,0,0
59257,Fromelles,59,31,2,0,0,2,0,0,0
59258,Genech,59,31,5,0,0,0,0,0,0
59259,Ghissignies,59,31,3,0,0,0,0,0,0
59260,Ghyvelde,59,31,2,0,0,5,0,0,0
59261,Glageon,59,31,2,0,0,0,0,0,0
59262,Godewaersvelde,59,31,6,1,0,5,0,0,0
59263,Goeulzin,59,31,4,0,0,0,0,0,0
59264,Gognies-Chaussée,59,31,6,0,0,0,0,0,1
59265,Gommegnies,59,31,4,0,0,0,0,0,0
59266,Gondecourt,59,31,2,0,0,0,0,0,0
59267,Gonnelieu,59,31,1,0,0,0,0,0,0
59268,Gorgue,59,31,5,0,0,2,0,0,0
59269,Gouzeaucourt,59,31,2,0,0,0,0,0,0
59270,Grand-Fayt,59,31,3,0,0,0,0,0,0
59271,Grande-Synthe,59,31,1,0,0,1,0,0,0
59272,Grand-Fort-Philippe,59,31,1,0,0,0,0,0,0
59273,Gravelines,59,31,2,0,0,2,0,0,0
59274,Groise,59,31,2,0,0,0,0,0,0
59275,Gruson,59,31,2,0,0,1,0,0,0
59276,Guesnain,59,31,6,0,0,1,0,0,0
59277,Gussignies,59,31,2,0,0,0,0,0,0
59278,Hallennes-lez-Haubourdin,59,31,4,0,0,0,0,0,0
59279,Halluin,59,31,7,0,0,2,1,0,0
59280,Hamel,59,31,3,0,0,0,0,0,0
59281,Hantay,59,31,2,0,0,0,0,0,0
59282,Hardifort,59,31,2,1,0,4,0,0,0
59283,Hargnies,59,31,1,0,0,0,0,0,0
59284,Hasnon,59,31,1,0,0,0,0,0,0
59285,Haspres,59,31,3,0,0,0,0,0,0
59286,Haubourdin,59,31,6,0,0,1,0,0,0
59287,Haucourt-en-Cambrésis,59,31,1,0,0,0,0,0,0
59288,Haulchin,59,31,3,0,0,0,0,0,0
59289,Haussy,59,31,2,0,0,0,0,0,0
59290,Haut-Lieu,59,31,1,0,0,0,0,0,0
59291,Hautmont,59,31,6,0,0,0,0,0,0
59292,Haveluy,59,31,2,0,0,1,0,0,0
59293,Haverskerque,59,31,3,0,0,2,0,0,0
59294,Haynecourt,59,31,1,0,0,0,0,0,0
59295,Hazebrouck,59,31,11,1,0,2,0,0,0
59296,Hecq,59,31,2,0,0,0,0,0,0
59297,Hélesmes,59,31,3,0,0,1,0,0,0
59299,Hem,59,31,4,0,0,6,0,0,0
59300,Hem-Lenglet,59,31,1,0,0,0,0,0,0
59301,Hergnies,59,31,1,0,0,0,0,0,0
59302,Hérin,59,31,3,0,0,0,0,0,0
59303,Herlies,59,31,3,0,0,1,0,0,0
59304,Herrin,59,31,2,0,0,1,0,0,0
59305,Herzeele,59,31,3,1,0,6,0,0,0
59306,Hestrud,59,31,3,0,0,0,0,0,0
59307,Holque,59,31,2,0,0,4,0,0,0
59308,Hondeghem,59,31,5,1,0,2,0,0,0
59309,Hondschoote,59,31,3,1,0,6,0,0,0
59310,Hon-Hergies,59,31,2,0,0,0,0,0,0
59311,Honnechy,59,31,1,0,0,0,0,0,0
59312,Honnecourt-sur-Escaut,59,31,2,0,0,0,0,0,0
59313,Hordain,59,31,1,0,0,0,0,0,0
59314,Hornaing,59,31,3,0,0,1,0,0,0
59315,Houdain-lez-Bavay,59,31,3,0,0,0,0,0,0
59316,Houplin-Ancoisne,59,31,3,0,0,0,0,0,0
59317,Houplines,59,31,5,0,0,3,0,0,0
59318,Houtkerque,59,31,4,1,0,5,0,0,0
59319,Hoymille,59,31,1,1,0,4,0,0,0
59320,Illies,59,31,3,0,0,1,0,0,0
59321,Inchy,59,31,2,1,0,0,0,0,0
59322,Iwuy,59,31,2,0,0,0,0,0,0
59323,Jenlain,59,31,3,0,0,0,0,0,0
59324,Jeumont,59,31,8,0,0,1,0,0,0
59325,Jolimetz,59,31,2,0,0,0,0,0,0
59326,Killem,59,31,4,1,0,6,0,0,0
59327,Lallaing,59,31,5,0,0,0,0,0,0
59328,Lambersart,59,31,6,0,0,1,0,0,0
59329,Lambres-lez-Douai,59,31,6,0,0,0,0,0,0
59330,Landas,59,31,2,0,0,0,0,0,0
59331,Landrecies,59,31,4,0,0,0,0,0,1
59332,Lannoy,59,31,1,0,0,0,0,0,0
59333,Larouillies,59,31,1,0,0,0,0,0,0
59334,Lauwin-Planque,59,31,1,0,0,0,0,0,0
59335,Lecelles,59,31,4,0,0,0,0,0,0
59336,Lécluse,59,31,2,0,0,0,0,0,0
59337,Lederzeele,59,31,1,0,0,2,0,0,0
59338,Ledringhem,59,31,4,0,0,3,0,0,0
59339,Leers,59,31,6,0,0,0,0,0,0
59340,Leffrinckoucke,59,31,1,0,0,3,0,0,0
59341,Lesdain,59,31,1,0,0,0,0,0,0
59342,Lez-Fontaine,59,31,2,0,0,0,0,0,0
59343,Lesquin,59,31,2,0,0,0,0,0,0
59344,Leval,59,31,5,0,0,0,0,0,0
59345,Lewarde,59,31,2,0,0,0,0,0,0
59346,Lezennes,59,31,3,0,0,0,0,0,0
59347,Liessies,59,31,3,0,0,0,0,0,0
59348,Lieu-Saint-Amand,59,31,2,0,0,1,0,0,0
59349,Ligny-en-Cambrésis,59,31,2,1,0,3,0,0,0
59350,Lille,59,31,13,0,0,3,0,0,0
59351,Limont-Fontaine,59,31,2,0,0,0,0,0,0
59352,Linselles,59,31,3,0,0,3,1,0,0
59353,Locquignol,59,31,3,0,0,0,0,0,0
59354,Loffre,59,31,3,0,0,0,0,0,0
59356,Lompret,59,31,5,0,0,0,0,0,0
59357,Longueville,59,31,2,0,0,0,0,0,1
59358,Looberghe,59,31,2,1,0,4,0,0,0
59359,Loon-Plage,59,31,3,0,0,2,0,0,0
59360,Loos,59,31,5,1,0,0,0,0,0
59361,Lourches,59,31,2,0,0,0,0,0,0
59363,Louvignies-Quesnoy,59,31,3,0,0,0,0,0,0
59364,Louvil,59,31,1,0,0,1,0,0,0
59365,Louvroil,59,31,3,0,0,1,0,0,0
59366,Lynde,59,31,4,1,0,3,0,0,0
59367,Lys-lez-Lannoy,59,31,2,0,0,0,0,0,0
59368,Madeleine,59,31,4,0,0,0,0,0,0
59369,Maing,59,31,4,0,0,0,0,0,0
59370,Mairieux,59,31,2,0,0,0,0,0,0
59371,Maisnil,59,31,3,0,0,0,0,0,0
59372,Malincourt,59,31,1,0,0,0,0,0,0
59374,Marbaix,59,31,3,0,0,0,0,0,0
59375,Marchiennes,59,31,3,0,0,0,0,0,0
59377,Marcoing,59,31,2,0,0,0,0,0,0
59378,Marcq-en-Baroeul,59,31,6,0,0,0,0,0,0
59379,Marcq-en-Ostrevent,59,31,1,0,0,0,0,0,0
59381,Maresches,59,31,1,0,0,0,0,0,0
59382,Maretz,59,31,1,0,0,0,0,0,0
59383,Marly,59,31,2,1,0,0,0,0,0
59384,Maroilles,59,31,4,0,0,0,0,0,0
59385,Marpent,59,31,4,0,0,0,0,0,0
59386,Marquette-lez-Lille,59,31,1,0,0,0,0,0,0
59387,Marquette-en-Ostrevant,59,31,1,0,0,0,0,0,0
59388,Marquillies,59,31,3,0,0,0,0,0,0
59389,Masnières,59,31,2,0,0,0,0,0,0
59390,Masny,59,31,1,0,0,0,0,0,0
59391,Mastaing,59,31,2,0,0,0,0,0,0
59392,Maubeuge,59,31,9,0,0,1,0,0,0
59393,Maulde,59,31,1,0,0,0,0,0,0
59394,Maurois,59,31,3,0,0,0,0,0,0
59395,Mazinghien,59,31,1,0,0,0,0,0,0
59396,Mecquignies,59,31,4,0,0,0,0,0,0
59397,Merckeghem,59,31,3,1,0,5,0,0,0
59398,Mérignies,59,31,2,0,0,4,0,0,0
59399,Merris,59,31,3,1,0,4,0,0,0
59400,Merville,59,31,8,0,0,4,0,0,0
59401,Méteren,59,31,5,1,0,3,0,0,0
59402,Millam,59,31,3,1,0,5,0,0,0
59403,Millonfosse,59,31,1,0,0,0,0,0,0
59404,Moëres,59,31,2,1,0,4,0,0,0
59405,Moeuvres,59,31,4,1,0,0,0,0,0
59406,Monceau-Saint-Waast,59,31,2,0,0,0,0,0,0
59407,Monchaux-sur-écaillon,59,31,4,0,0,0,0,0,0
59408,Moncheaux,59,31,5,0,0,0,0,0,0
59409,Monchecourt,59,31,1,0,0,0,0,0,0
59410,Mons-en-Baroeul,59,31,4,0,0,1,0,0,0
59411,Mons-en-Pévèle,59,31,5,0,0,1,0,0,0
59412,Montay,59,31,2,0,0,0,0,0,0
59413,Montigny-en-Cambrésis,59,31,2,0,0,0,0,0,0
59414,Montigny-en-Ostrevent,59,31,5,0,0,0,0,0,0
59415,Montrécourt,59,31,2,0,0,0,0,0,0
59416,Morbecque,59,31,7,1,0,5,0,0,0
59418,Mortagne-du-Nord,59,31,1,0,0,0,0,0,0
59419,Mouchin,59,31,2,0,0,0,0,0,0
59420,Moustier-en-Fagne,59,31,2,0,0,0,0,0,0
59421,Mouvaux,59,31,6,0,0,3,0,0,0
59422,Naves,59,31,3,0,0,0,0,0,0
59423,Neuf-Berquin,59,31,5,1,0,4,0,0,0
59424,Neuf-Mesnil,59,31,3,0,0,0,0,0,0
59425,Neuville-en-Avesnois,59,31,2,0,0,0,0,0,0
59426,Neuville-en-Ferrain,59,31,5,0,0,2,1,0,0
59427,Neuville,59,31,4,0,0,0,0,0,0
59428,Neuville-Saint-Rémy,59,31,2,0,0,0,0,0,0
59429,Neuville-sur-Escaut,59,31,2,0,0,0,0,0,0
59430,Neuvilly,59,31,1,0,0,0,0,0,0
59431,Nieppe,59,31,4,0,0,2,0,0,1
59432,Niergnies,59,31,3,0,0,4,0,0,0
59433,Nieurlet,59,31,5,1,0,5,0,0,0
59434,Nivelle,59,31,2,0,0,0,0,0,0
59435,Nomain,59,31,3,1,0,1,0,0,0
59436,Noordpeene,59,31,3,1,0,5,0,0,0
59437,Noyelles-lès-Seclin,59,31,1,0,0,0,0,0,0
59438,Noyelles-sur-Escaut,59,31,1,0,0,0,0,0,0
59439,Noyelles-sur-Sambre,59,31,3,0,0,0,0,0,0
59440,Noyelles-sur-Selle,59,31,2,0,0,0,0,0,0
59441,Obies,59,31,2,0,0,0,0,0,0
59442,Obrechies,59,31,3,0,0,0,0,0,0
59443,Ochtezeele,59,31,4,0,0,4,0,0,0
59444,Odomez,59,31,1,0,0,0,0,0,0
59445,Ohain,59,31,1,0,0,0,0,0,0
59446,Oisy,59,31,1,0,0,0,0,0,0
59447,Onnaing,59,31,4,0,0,0,0,0,0
59448,Oost-Cappel,59,31,2,1,0,4,0,0,0
59449,Orchies,59,31,8,0,0,0,0,0,0
59450,Ors,59,31,2,0,0,0,0,0,0
59451,Orsinval,59,31,5,0,0,0,0,0,0
59452,Ostricourt,59,31,2,0,0,0,0,0,0
59453,Oudezeele,59,31,7,1,0,6,0,0,0
59454,Oxelaëre,59,31,6,1,0,4,0,0,0
59455,Paillencourt,59,31,3,0,0,0,0,0,0
59456,Pecquencourt,59,31,6,0,0,1,0,0,0
59457,Pérenchies,59,31,5,0,0,1,0,0,0
59458,Péronne-en-Mélantois,59,31,3,0,0,0,0,0,0
59459,Petite-Forêt,59,31,4,0,0,2,0,0,0
59461,Petit-Fayt,59,31,3,0,0,0,0,0,0
59462,Phalempin,59,31,4,0,0,0,0,0,0
59463,Pitgam,59,31,3,1,0,6,0,0,0
59464,Poix-du-Nord,59,31,1,0,0,0,0,0,0
59465,Pommereuil,59,31,1,0,0,0,0,0,0
59466,Pont-à-Marcq,59,31,5,0,0,0,0,0,0
59467,Pont-sur-Sambre,59,31,4,0,0,0,0,0,0
59468,Potelle,59,31,2,0,0,0,0,0,0
59469,Pradelles,59,31,3,1,0,1,0,0,0
59470,Prémesques,59,31,3,0,0,3,0,0,0
59471,Préseau,59,31,5,0,0,0,0,0,0
59472,Preux-au-Bois,59,31,1,0,0,0,0,0,0
59473,Preux-au-Sart,59,31,3,0,0,0,0,0,0
59474,Prisches,59,31,2,0,0,1,0,0,0
59475,Prouvy,59,31,2,0,0,0,0,0,0
59476,Proville,59,31,2,0,0,0,0,0,0
59477,Provin,59,31,7,0,0,0,0,0,0
59478,Quaëdypre,59,31,5,1,0,5,0,0,0
59479,Quarouble,59,31,1,0,0,0,0,0,0
59480,Quérénaing,59,31,4,0,0,0,0,0,0
59481,Quesnoy,59,31,3,0,0,0,0,0,1
59482,Quesnoy-sur-Deûle,59,31,3,0,0,0,0,0,0
59483,Quiévelon,59,31,2,0,0,0,0,0,0
59484,Quiévrechain,59,31,5,0,0,0,0,0,0
59485,Quiévy,59,31,2,0,0,0,0,0,0
59486,Râches,59,31,3,0,0,0,0,0,0
59487,Radinghem-en-Weppes,59,31,2,0,0,2,0,0,0
59488,Raillencourt-Sainte-Olle,59,31,1,0,0,1,0,0,0
59489,Raimbeaucourt,59,31,5,0,0,0,0,0,0
59490,Rainsars,59,31,1,0,0,0,0,0,0
59491,Raismes,59,31,3,0,0,0,0,0,0
59492,Ramillies,59,31,3,0,0,0,0,0,0
59493,Ramousies,59,31,3,0,0,0,0,0,0
59494,Raucourt-au-Bois,59,31,2,0,0,0,0,0,0
59495,Recquignies,59,31,6,0,0,0,0,0,0
59496,Rejet-de-Beaulieu,59,31,3,0,0,0,0,0,0
59497,Renescure,59,31,6,1,0,5,0,0,0
59498,Reumont,59,31,1,0,0,0,0,0,0
59499,Rexpoëde,59,31,3,1,0,6,0,0,0
59500,Ribécourt-la-Tour,59,31,2,0,0,0,0,0,0
59501,Rieulay,59,31,3,0,0,0,0,0,0
59502,Rieux-en-Cambrésis,59,31,2,0,0,0,0,0,0
59503,Robersart,59,31,1,0,0,0,0,0,0
59504,Roeulx,59,31,2,0,0,0,0,0,0
59505,Rombies-et-Marchipont,59,31,4,0,0,0,0,0,0
59506,Romeries,59,31,1,0,0,0,0,0,0
59507,Ronchin,59,31,3,0,0,0,0,0,0
59508,Roncq,59,31,4,0,0,4,0,0,0
59509,Roost-Warendin,59,31,3,0,0,0,0,0,0
59511,Rosult,59,31,1,0,0,0,0,0,0
59512,Roubaix,59,31,8,0,0,3,0,0,0
59513,Roucourt,59,31,1,0,0,0,0,0,0
59514,Rousies,59,31,5,0,0,2,0,0,0
59515,Rouvignies,59,31,1,0,0,0,0,0,0
59516,Rubrouck,59,31,2,1,0,5,0,0,0
59517,Rues-des-Vignes,59,31,1,0,0,0,0,0,1
59518,Ruesnes,59,31,2,0,0,0,0,0,0
59519,Rumegies,59,31,1,0,0,0,0,0,0
59520,Rumilly-en-Cambrésis,59,31,2,1,0,0,0,0,0
59521,Sailly-lez-Cambrai,59,31,2,0,0,1,0,0,0
59522,Sailly-lez-Lannoy,59,31,2,0,0,0,0,0,0
59523,Sainghin-en-Mélantois,59,31,1,0,0,0,0,0,0
59524,Sainghin-en-Weppes,59,31,3,0,0,0,0,0,0
59525,Sains-du-Nord,59,31,2,0,0,0,0,0,0
59526,Saint-Amand-les-Eaux,59,31,2,0,0,0,0,0,0
59527,Saint-André-lez-Lille,59,31,6,0,0,0,1,0,0
59528,Saint-Aubert,59,31,1,0,0,0,0,0,0
59529,Saint-Aubin,59,31,3,0,0,0,0,0,0
59530,Saint-Aybert,59,31,2,0,0,0,0,0,0
59531,Saint-Benin,59,31,1,0,0,0,0,0,0
59532,Saint-Georges-sur-l'Aa,59,31,1,0,0,1,0,0,0
59533,Saint-Hilaire-lez-Cambrai,59,31,1,0,0,0,0,0,0
59534,Saint-Hilaire-sur-Helpe,59,31,3,0,0,0,0,0,0
59535,Saint-Jans-Cappel,59,31,7,1,0,5,0,0,0
59536,Sainte-Marie-Cappel,59,31,1,0,0,2,0,0,0
59537,Saint-Martin-sur-écaillon,59,31,3,0,0,0,0,0,0
59538,Saint-Momelin,59,31,2,0,0,3,0,0,0
59539,Saint-Pierre-Brouck,59,31,1,0,0,5,0,0,0
59541,Saint-Python,59,31,1,0,0,0,0,0,1
59542,Saint-Remy-Chaussée,59,31,2,0,0,0,0,0,0
59543,Saint-Remy-du-Nord,59,31,4,0,0,0,0,0,0
59544,Saint-Saulve,59,31,5,0,0,0,0,0,0
59545,Saint-Souplet,59,31,1,0,0,0,0,0,0
59546,Saint-Sylvestre-Cappel,59,31,4,0,0,4,0,0,0
59547,Saint-Vaast-en-Cambrésis,59,31,1,0,0,0,0,0,0
59548,Saint-Waast,59,31,4,0,0,0,0,0,0
59549,Salesches,59,31,1,0,0,0,0,0,0
59550,Salomé,59,31,1,0,0,0,0,0,0
59551,Saméon,59,31,1,0,0,0,0,0,0
59552,Sancourt,59,31,2,0,0,0,0,0,0
59553,Santes,59,31,3,0,0,1,0,0,0
59554,Sars-et-Rosières,59,31,3,0,0,0,0,0,0
59555,Sars-Poteries,59,31,3,0,0,0,0,0,0
59556,Sassegnies,59,31,3,0,0,0,0,0,0
59557,Saultain,59,31,6,0,0,0,0,0,0
59558,Saulzoir,59,31,5,0,0,0,0,0,0
59559,Sebourg,59,31,5,0,0,0,0,0,0
59560,Seclin,59,31,8,0,0,1,0,0,0
59562,Sémeries,59,31,3,0,0,0,0,0,0
59563,Semousies,59,31,3,0,0,0,0,0,0
59564,Sentinelle,59,31,1,0,0,0,0,0,0
59565,Sepmeries,59,31,1,0,0,0,0,0,0
59566,Sequedin,59,31,3,0,0,0,0,0,0
59567,Séranvillers-Forenville,59,31,1,0,0,0,0,0,0
59568,Sercus,59,31,5,0,0,2,0,0,0
59569,Sin-le-Noble,59,31,6,0,0,0,0,0,0
59570,Socx,59,31,5,1,0,5,0,0,0
59571,Solesmes,59,31,2,1,0,0,0,0,0
59572,Solre-le-Château,59,31,2,0,0,0,0,0,1
59573,Solrinnes,59,31,1,0,0,0,0,0,0
59574,Somain,59,31,6,0,0,2,0,0,0
59575,Sommaing,59,31,5,0,0,0,0,0,0
59576,Spycker,59,31,2,0,0,2,0,0,0
59577,Staple,59,31,3,0,0,3,0,0,0
59578,Steenbecque,59,31,6,0,0,3,0,0,0
59579,Steene,59,31,2,1,0,5,0,0,0
59580,Steenvoorde,59,31,11,1,0,5,0,0,0
59581,Steenwerck,59,31,7,1,0,4,0,0,0
59582,Strazeele,59,31,5,1,0,3,0,0,0
59583,Taisnières-en-Thiérache,59,31,2,0,0,0,0,0,0
59584,Taisnières-sur-Hon,59,31,3,0,0,0,0,0,0
59585,Templemars,59,31,3,0,0,0,0,0,0
59586,Templeuve,59,31,7,0,0,2,0,0,0
59587,Terdeghem,59,31,2,1,0,5,0,0,0
59588,Téteghem,59,31,3,0,0,7,0,0,0
59589,Thiant,59,31,2,0,0,0,0,0,0
59590,Thiennes,59,31,6,0,0,2,0,0,0
59591,Thivencelle,59,31,2,0,0,0,0,0,0
59592,Thumeries,59,31,1,0,0,0,0,0,0
59593,Thun-l'Evêque,59,31,3,0,0,0,0,0,0
59594,Thun-Saint-Amand,59,31,1,0,0,0,0,0,0
59595,Thun-Saint-Martin,59,31,2,0,0,0,0,0,0
59596,Tilloy-lez-Marchiennes,59,31,2,0,0,0,0,0,0
59597,Tilloy-lez-Cambrai,59,31,1,0,0,2,0,0,0
59598,Toufflers,59,31,2,0,0,0,0,0,0
59599,Tourcoing,59,31,10,0,0,4,0,0,0
59600,Tourmignies,59,31,4,0,0,0,0,0,0
59601,Trélon,59,31,2,0,0,0,0,0,0
59602,Tressin,59,31,4,0,0,0,0,0,0
59603,Trith-Saint-Léger,59,31,9,0,0,0,0,0,0
59604,Troisvilles,59,31,1,0,0,0,0,0,0
59605,Uxem,59,31,1,1,0,6,0,0,0
59606,Valenciennes,59,31,9,1,0,0,0,0,0
59607,Vendegies-au-Bois,59,31,1,0,0,0,0,0,0
59608,Vendegies-sur-écaillon,59,31,3,0,0,0,0,0,0
59609,Vendeville,59,31,1,0,0,0,0,0,0
59610,Verchain-Maugré,59,31,2,0,0,0,0,0,0
59611,Verlinghem,59,31,5,0,0,0,0,0,0
59612,Vertain,59,31,1,0,0,0,0,0,0
59613,Vicq,59,31,2,0,0,0,0,0,0
59614,Viesly,59,31,3,1,0,0,0,0,0
59615,Vieux-Berquin,59,31,7,1,0,5,0,0,0
59616,Vieux-Condé,59,31,4,0,0,1,0,0,0
59617,Vieux-Mesnil,59,31,4,0,0,0,0,0,0
59618,Vieux-Reng,59,31,4,0,0,0,0,0,0
59619,Villereau,59,31,3,0,0,0,0,0,1
59620,Villers-au-Tertre,59,31,1,0,0,0,0,0,0
59622,Villers-en-Cauchies,59,31,4,1,0,0,0,0,0
59623,Villers-Guislain,59,31,2,0,0,0,0,0,0
59624,Villers-Outréaux,59,31,1,4,0,0,0,0,0
59625,Villers-Plouich,59,31,3,0,0,0,0,0,0
59626,Villers-Pol,59,31,3,0,0,0,0,0,0
59627,Villers-Sire-Nicole,59,31,6,0,0,0,0,0,0
59628,Volckerinckhove,59,31,2,1,0,4,0,0,0
59629,Vred,59,31,2,0,0,0,0,0,0
59630,Wahagnies,59,31,3,0,0,0,0,0,0
59631,Walincourt-Selvigny,59,31,2,1,0,2,0,0,0
59632,Wallers,59,31,4,0,0,0,0,0,0
59633,Wallers-en-Fagne,59,31,1,0,0,0,0,0,0
59634,Wallon-Cappel,59,31,4,0,0,4,0,0,0
59635,Wambaix,59,31,1,0,0,0,0,0,0
59636,Wambrechies,59,31,4,0,0,0,1,0,0
59637,Wandignies-Hamage,59,31,3,0,0,0,0,0,0
59638,Wannehain,59,31,1,0,0,2,0,0,0
59639,Wargnies-le-Grand,59,31,7,0,0,0,0,0,0
59640,Wargnies-le-Petit,59,31,7,0,0,0,0,0,0
59641,Warhem,59,31,2,1,0,5,0,0,0
59642,Warlaing,59,31,1,0,0,0,0,0,0
59643,Warneton,59,31,2,0,0,0,0,0,0
59645,Wasnes-au-Bac,59,31,1,0,0,0,0,0,0
59646,Wasquehal,59,31,5,0,0,2,0,0,0
59647,Watten,59,31,4,1,0,7,0,0,0
59648,Wattignies,59,31,7,0,0,0,0,0,0
59649,Wattignies-la-Victoire,59,31,1,0,0,0,0,0,0
59650,Wattrelos,59,31,8,0,0,2,0,0,0
59651,Wavrechain-sous-Denain,59,31,3,0,0,0,0,0,0
59652,Wavrechain-sous-Faulx,59,31,1,0,0,0,0,0,0
59653,Wavrin,59,31,2,0,0,0,0,0,0
59654,Waziers,59,31,7,0,0,0,0,0,0
59655,Wemaers-Cappel,59,31,2,0,0,4,0,0,0
59656,Wervicq-Sud,59,31,3,0,0,1,0,0,0
59657,West-Cappel,59,31,2,1,0,5,0,0,0
59658,Wicres,59,31,3,0,0,0,0,0,0
59659,Wignehies,59,31,10,0,0,1,0,0,0
59660,Willems,59,31,1,0,0,1,0,0,0
59661,Willies,59,31,2,0,0,0,0,0,0
59662,Winnezeele,59,31,2,1,0,6,0,0,0
59663,Wormhout,59,31,9,1,0,6,0,0,0
59664,Wulverdinghe,59,31,1,1,0,3,0,0,0
59665,Wylder,59,31,7,1,0,4,0,0,0
59666,Zegerscappel,59,31,6,1,0,6,0,0,0
59667,Zermezeele,59,31,3,0,0,2,0,0,0
59668,Zuydcoote,59,31,3,0,0,2,0,0,0
59669,Zuytpeene,59,31,3,1,0,6,0,0,0
59670,Don,59,31,1,0,0,0,0,0,0
60001,Abancourt,60,22,1,0,0,0,0,0,0
60002,Abbecourt,60,22,3,0,0,0,0,0,0
60003,Abbeville-Saint-Lucien,60,22,1,0,0,0,0,0,0
60004,Achy,60,22,1,0,0,0,0,0,0
